CD_MUN,NOME_CLEAN,latitude,longitude
2918357,joao douradoBA,-11.220169230756474,-41.5672135540893
2918407,juazeiroBA,-9.55687995573972,-40.27465963781496
2918456,jucurucuBA,-16.845567575678675,-40.10075357508774
2918506,jussaraBA,-10.925533455158641,-41.880302178081784
2918555,jussariBA,-15.136641755246526,-39.498022072207554
2918605,jussiapeBA,-13.511310817497584,-41.59887642265916
2918704,lafaiete coutinhoBA,-13.641588097888453,-40.292577907202286
2918753,lagoa realBA,-14.047294553717169,-42.21960301474127
2918803,lajeBA,-13.166984078955391,-39.34641786327249
2918902,lajedaoBA,-17.559586603636276,-40.30982731646461
2919009,lajedinhoBA,-12.380973531979878,-40.96344604222378
2919058,lajedo do tabocalBA,-13.460224885274954,-40.28225862107222
2919108,lamaraoBA,-11.785908846203098,-38.90996199731598
2919157,lapaoBA,-11.501286613392368,-41.776690311841314
2919207,lauro de freitasBA,-12.863550759267614,-38.32721645920452
2919306,lencoisBA,-12.424988797711347,-41.337292608556695
2919405,licinio de almeidaBA,-14.586021207960568,-42.4701011881385
2919504,livramento de nossa senhoraBA,-13.81065556905651,-41.99092726850927
2919553,luis eduardo magalhaesBA,-12.19839273913363,-46.020356826020226
2919603,macajubaBA,-12.129295798251519,-40.262256057298714
2919702,macaraniBA,-15.545817891110786,-40.400968244417754
2919801,macaubasBA,-13.108137840080953,-42.69291768958978
2919900,macurureBA,-9.291077600858713,-38.89672854610236
2919926,madre de deusBA,-12.741113582315572,-38.64273215371078
2919959,maetingaBA,-14.655594247166654,-41.51622072849315
2920007,maiquiniqueBA,-15.674000032213163,-40.26910250961398
2920106,mairiBA,-11.731683733734698,-40.18063339648314
2920205,malhadaBA,-14.216364558584782,-43.64600021846359
2920304,malhada de pedrasBA,-14.352430820769506,-41.845225364301164
2920403,manoel vitorinoBA,-14.050874763067903,-40.54759819484678
2920452,mansidaoBA,-11.128090463303593,-44.10836632521328
2920502,maracasBA,-13.49518198944186,-40.55523304824486
2920601,maragogipeBA,-12.823005822845838,-38.93826963394082
2920700,marauBA,-14.155713167105809,-39.1505176752416
2920809,marcionilio souzaBA,-13.140051725099083,-40.675321097761675
2920908,mascoteBA,-15.666085049804002,-39.42051346578742
2921005,mata de sao joaoBA,-12.483981888446094,-38.148884439917495
2921054,matinaBA,-13.848844473520607,-42.94006795262196
2921104,medeiros netoBA,-17.361297569348675,-40.285633228425105
2921203,miguel calmonBA,-11.420634407687505,-40.624216819712636
2921302,milagresBA,-12.899945966451984,-39.7975859541425
2921401,mirangabaBA,-10.776984968481422,-40.71450880134011
2921450,miranteBA,-14.167820719898424,-40.764087451726944
2921500,monte santoBA,-10.382987590827089,-39.45420190067176
2921609,morparaBA,-11.750790158706073,-43.03981830074431
2921708,morro do chapeuBA,-11.464874962496355,-41.16705973599481
2921807,mortugabaBA,-14.972641235444433,-42.320291453207375
2921906,mucugeBA,-13.065098769818846,-41.4749084257298
2922003,mucuriBA,-18.059175222097085,-39.867012310239446
2922052,mulungu do morroBA,-11.977766171661424,-41.523938586550784
2922102,mundo novoBA,-11.952822528710778,-40.55936464900811
2922201,muniz ferreiraBA,-13.002487250809343,-39.08769263335195
2922250,muquem do sao franciscoBA,-12.211797469757029,-43.49867862139839
2922300,muritibaBA,-12.621752833607793,-39.086287741694946
2922409,mutuipeBA,-13.311893927306192,-39.506629443107656
2922508,nazareBA,-12.953683480623175,-38.980867265699395
2922607,nilo pecanhaBA,-13.660143121872588,-39.17409245371819
2922656,nordestinaBA,-10.873093590037628,-39.451410823363915
2922706,nova canaaBA,-14.857517965269448,-40.1803283575042
2922730,nova fatimaBA,-11.62135817788959,-39.63561865327225
2922755,nova ibiaBA,-13.82499437894972,-39.582809273720386
2922805,nova itaranaBA,-13.046494910495536,-40.03457927535037
2922854,nova redencaoBA,-12.800115962507922,-41.09123506191942
2922904,nova soureBA,-11.311950199534909,-38.554809522514624
2923001,nova vicosaBA,-17.899665999852093,-39.71540224601184
2923035,novo horizonteBA,-12.840872599006607,-42.12866431266935
2923050,novo triunfoBA,-10.361335888663444,-38.45644159597644
2923100,olindinaBA,-11.434911380838669,-38.35479154840786
2923209,oliveira dos brejinhosBA,-12.283355067945315,-42.73488099919843
2923308,ouricangasBA,-12.009335641668127,-38.65367334416432
2923357,ourolandiaBA,-10.847910635657195,-41.137090663323775
2923407,palmas de monte altoBA,-14.17521623348864,-43.217606460677665
2923506,palmeirasBA,-12.552429011019106,-41.55392192637973
2923605,paramirimBA,-13.519656416505093,-42.24035943490317
2923704,paratingaBA,-12.690669262355975,-43.06449553362024
2923803,paripirangaBA,-10.61427372005005,-37.899160655815535
2923902,pau brasilBA,-15.468284847046673,-39.69047434859583
2924009,paulo afonsoBA,-9.53957866072932,-38.29368433436362
2924058,pe de serraBA,-11.872035369244001,-39.60967731275352
2924108,pedraoBA,-12.129570334710415,-38.640544492560274
2924207,pedro alexandreBA,-10.06217982968204,-37.94067998340623
2924306,piataBA,-13.046040163297025,-41.877448003063286
2924405,pilao arcadoBA,-10.00777340091204,-43.11516908874541
2924504,pindaiBA,-14.471617675826765,-42.67856767703573
2924603,pindobacuBA,-10.72387021000686,-40.34097082566121
2924652,pintadasBA,-11.868874243583377,-39.89797874030603
2924678,pirai do norteBA,-13.805444552364085,-39.37685128997913
2924702,piripaBA,-15.003901526605265,-41.71610690900183
2924801,piritibaBA,-11.694955594995854,-40.605378181781894
2924900,planaltinoBA,-13.186486124943817,-40.303198337743524
2925006,planaltoBA,-14.708578490050021,-40.45738665928889
2925105,pocoesBA,-14.536399076844052,-40.382613305064496
2925204,pojucaBA,-12.361734224331974,-38.25296367199553
2925253,ponto novoBA,-10.958924613017667,-40.105710903202755
2925303,porto seguroBA,-16.625013002607485,-39.279101459565716
2925402,potiraguaBA,-15.681222861266537,-39.77207614086705
2925501,pradoBA,-17.13035287597155,-39.351718967927376
2925600,presidente dutraBA,-11.30339911719421,-41.99530965467151
2925709,presidente janio quadrosBA,-14.69662892504404,-41.72586543285829
2925758,presidente tancredo nevesBA,-13.449221871216716,-39.417646552896606
2925808,queimadasBA,-11.05672417541029,-39.75245185810907
2925907,quijingueBA,-10.778078795511668,-39.04978296962431
2925931,quixabeiraBA,-11.392514885554062,-40.118613809114386
2925956,rafael jambeiroBA,-12.478737943596023,-39.57407857833039
2926004,remansoBA,-9.594796244813875,-42.24525011995329
2926103,retirolandiaBA,-11.503042115960055,-39.41669532647468
2926202,riachao das nevesBA,-11.623039986633298,-45.21763543739183
2926301,riachao do jacuipeBA,-11.801011091592322,-39.42347461848714
2926400,riacho de santanaBA,-13.633176318384727,-43.049693802266
2926509,ribeira do amparoBA,-10.971821504838244,-38.37912032696042
2926608,ribeira do pombalBA,-10.791925054123633,-38.54378034614722
2926657,ribeirao do largoBA,-15.427224045359704,-40.65184654107587
2926707,rio de contasBA,-13.581611784718493,-41.746576589223245
2926806,rio do antonioBA,-14.310254864747213,-42.08413646170608
2926905,rio do piresBA,-13.134755504907803,-42.14771182847881
2927002,rio realBA,-11.547729517737489,-37.91273071051151
2927101,rodelasBA,-9.183932981361624,-38.692464125752004
2927200,ruy barbosaBA,-12.24354928655397,-40.629652221721734
2927309,salinas da margaridaBA,-12.885927687536086,-38.75911468350713
2927408,salvadorBA,-12.873491404265641,-38.514721922145064
2927507,santa barbaraBA,-11.939430870902,-38.9823090157596
2927606,santa brigidaBA,-9.769364812089355,-38.16941023472589
2927705,santa cruz cabraliaBA,-16.229178110315,-39.20095396461842
2927804,santa cruz da vitoriaBA,-14.891687534076636,-39.81477291044926
2927903,santa inesBA,-13.284706313926412,-39.848806159393064
2928000,santaluzBA,-11.220235600459215,-39.485235463961295
2928059,santa luziaBA,-15.448214427108054,-39.24495900380888
2928109,santa maria da vitoriaBA,-13.218350340984998,-44.37997896753388
2928208,santanaBA,-13.065656837354116,-43.94238277613605
2928307,santanopolisBA,-11.975172441842536,-38.86225930002101
2928406,santa rita de cassiaBA,-11.007986902750723,-44.55580922781365
2928505,santa terezinhaBA,-12.734162008597188,-39.57174126818497
2928604,santo amaroBA,-12.561824773815212,-38.76439116517354
2928703,santo antonio de jesusBA,-13.008296622435068,-39.22662130464674
2928802,santo estevaoBA,-12.468335540156916,-39.269011501699175
2928901,sao desiderioBA,-12.802362812992484,-45.49257917015084
2928950,sao domingosBA,-11.454355144200804,-39.5803884947858
2929008,sao felixBA,-12.675042173434894,-38.999026234665415
2929057,sao felix do coribeBA,-13.55160442255359,-44.029785334690935
2929107,sao felipeBA,-12.845311777107595,-39.09466166218432
2929206,sao francisco do condeBA,-12.650835991833802,-38.631975134505915
2929255,sao gabrielBA,-11.066448063009183,-41.69825346637056
2929305,sao goncalo dos camposBA,-12.41717747965623,-38.94137438658227
2929354,sao jose da vitoriaBA,-15.073448264069162,-39.35379492420224
2929370,sao jose do jacuipeBA,-11.440049165660408,-39.910341028386604
2929404,sao miguel das matasBA,-13.054132776018319,-39.423338522148875
2929503,sao sebastiao do passeBA,-12.517179196370508,-38.498248022763065
2929602,sapeacuBA,-12.725894401697037,-39.21286937838801
2929701,satiro diasBA,-11.572521719699436,-38.59006282379314
2929750,saubaraBA,-12.775373893419147,-38.76932783267211
2929800,saudeBA,-10.912534067943849,-40.38134300389365
2929909,seabraBA,-12.417697891058724,-41.88475527651202
2930006,sebastiao laranjeirasBA,-14.573409349999839,-43.1272848894368
2930105,senhor do bonfimBA,-10.484163162576868,-40.11524319043866
2930154,serra do ramalhoBA,-13.484194657289754,-43.67633848116982
2930204,sento seBA,-10.108055562626268,-41.64882716114431
2930303,serra douradaBA,-12.806268774138474,-43.797591041091586
2930402,serra pretaBA,-12.095383171273197,-39.37858678480153
2930501,serrinhaBA,-11.665667457658675,-38.9937904615338
2930600,serrolandiaBA,-11.429022288602946,-40.26088298183733
2930709,simoes filhoBA,-12.767703256389852,-38.40067680525092
2930758,sitio do matoBA,-12.855220327886903,-43.47499493280855
2930766,sitio do quintoBA,-10.329729349586005,-38.151626956626906
2930774,sobradinhoBA,-9.656993265363022,-40.883254505202
2930808,souto soaresBA,-12.02761998644899,-41.789614467771436
2930907,tabocas do brejo velhoBA,-12.47985518516525,-44.15564841262408
2931004,tanhacuBA,-14.145964457355095,-41.19541232612222
2931053,tanque novoBA,-13.556042466452624,-42.53753604715852
2931103,tanquinhoBA,-11.958340217473024,-39.094255232718695
2931202,taperoaBA,-13.572934326740477,-39.22780650682685
2931301,tapiramutaBA,-11.876170038624537,-40.79136235191105
2931350,teixeira de freitasBA,-17.424098158906165,-39.78688070810484
2931400,teodoro sampaioBA,-12.267301665553951,-38.6151254516515
2931509,teofilandiaBA,-11.470751326301635,-38.9509886361941
2931608,teolandiaBA,-13.554432869629567,-39.49748272867985
2931707,terra novaBA,-12.396420079462601,-38.60232322061637
2931806,tremedalBA,-15.05355956706367,-41.471966488141945
2931905,tucanoBA,-11.034983196363344,-38.81148251668905
2932002,uauaBA,-9.90622274766965,-39.46225595342341
2932101,ubairaBA,-13.275979460986083,-39.679328336433926
2932200,ubaitabaBA,-14.267538246922175,-39.4218106660231
2932309,ubataBA,-14.096416078531988,-39.5218527322837
2932408,uibaiBA,-11.379927976061701,-42.10398785633585
2932457,umburanasBA,-10.57584911950257,-41.246863041008886
2932507,unaBA,-15.219144894417902,-39.151395180227624
2932606,urandiBA,-14.736561665101588,-42.68400783483721
2932705,urucucaBA,-14.527407799212536,-39.23158102999704
2932804,utingaBA,-12.052173116807785,-41.06896884271214
2932903,valencaBA,-13.347443235128841,-39.19395080479261
2933000,valenteBA,-11.376754179818283,-39.44969312559063
2933059,varzea da rocaBA,-11.598454773659176,-40.06670327146881
2933109,varzea do pocoBA,-11.54110283489919,-40.31568249066443
2933158,varzea novaBA,-11.123051199317736,-41.01991831117931
2933174,varzedoBA,-12.956568839185445,-39.391754405527244
2933208,vera cruzBA,-13.007148624883062,-38.69696624250169
2933257,veredaBA,-17.189129922313505,-39.96010210188041
2933307,vitoria da conquistaBA,-15.022284437068743,-40.913163774425044
2933406,wagnerBA,-12.231382043582544,-41.14597386023338
2933455,wanderleyBA,-11.808922952043492,-43.90674193170163
2933505,wenceslau guimaraesBA,-13.628550466253593,-39.61925393906416
2933604,xique-xiqueBA,-10.984261783174139,-42.78013269400331
3100104,abadia dos douradosMG,-18.353312150996086,-47.458997439035535
3100203,abaeteMG,-19.102748500759912,-45.35867495764565
3100302,abre campoMG,-20.27317184760297,-42.442634313627494
3100401,acaiacaMG,-20.399832012569924,-43.10120204269949
3100500,acucenaMG,-19.05263502547454,-42.45074354667714
3100609,agua boaMG,-18.02726478301466,-42.27593246363329
3100708,agua compridaMG,-20.005448922199538,-48.08420561353354
3100807,aguanilMG,-20.973778930875625,-45.42202415223339
3100906,aguas formosasMG,-17.041643480641593,-40.97390487616491
3101003,aguas vermelhasMG,-15.683155039689929,-41.5215113160294
3101102,aimoresMG,-19.62517584399655,-41.21394044460306
3101201,aiuruocaMG,-21.95461207453239,-44.647587074050335
3101300,alagoaMG,-22.1866200237882,-44.66063441960438
3101409,albertinaMG,-22.198539926430335,-46.61370278188023
3101508,alem paraibaMG,-21.826448735104652,-42.74646414255888
3101607,alfenasMG,-21.38868870548317,-45.96625034084052
3101631,alfredo vasconcelosMG,-21.139042975066108,-43.712509836986605
3101706,almenaraMG,-16.091080428762368,-40.72377549688742
3101805,alpercataMG,-18.983742947838223,-42.01920397661615
3101904,alpinopolisMG,-20.859528515972947,-46.3761582187603
3102001,alterosaMG,-21.225214572624793,-46.15360470734161
3102050,alto caparaoMG,-20.458425017496587,-41.86489563706969
3102100,alto rio doceMG,-21.035760501270858,-43.40339853669339
3102209,alvarengaMG,-19.419945182321086,-41.69543537492182
3102308,alvinopolisMG,-20.111810536418663,-43.1525085792107
3102407,alvorada de minasMG,-18.779019150200906,-43.36759912791373
3102506,amparo do serraMG,-20.5281816612683,-42.80493420749124
3102605,andradasMG,-22.07576919905551,-46.55475276132833
3102704,cachoeira de pajeuMG,-15.968511776505485,-41.49800140810044
3102803,andrelandiaMG,-21.738856197963152,-44.26970225417988
3102852,angelandiaMG,-17.703240514241976,-42.282835080356975
3102902,antonio carlosMG,-21.41058701499346,-43.76633244309461
3103009,antonio diasMG,-19.567065863213774,-42.87635743287665
3103108,antonio prado de minasMG,-21.022542977352753,-42.152021104012746
3103207,aracaiMG,-19.234841962900703,-44.21844391650362
3103306,aracitabaMG,-21.35033480423483,-43.40375710290394
3103405,aracuaiMG,-16.930781594079782,-41.99317480949544
3103504,araguariMG,-18.57711346651311,-48.222047396603415
3103603,arantinaMG,-21.896927243762097,-44.22717780406527
3103702,arapongaMG,-20.662791871526686,-42.498849741325984
3103751,araporaMG,-18.477375674009938,-49.127246788554274
3103801,arapuaMG,-19.041452355552913,-46.11529046085788
3103900,araujosMG,-19.886412891631334,-45.180967481053806
3104007,araxaMG,-19.636397077091925,-46.972145980932765
3104106,arceburgoMG,-21.359470788004973,-46.94193970099949
3104205,arcosMG,-20.2597134734551,-45.54724573327043
3104304,areadoMG,-21.356019645114966,-46.142272481767314
3104403,argiritaMG,-21.63531774558312,-42.83259046209769
3104452,aricanduvaMG,-17.88110372101902,-42.60556237075504
3104502,arinosMG,-15.750686025056101,-45.988574870001564
3104601,astolfo dutraMG,-21.315494065381014,-42.87931946412752
3104700,ataleiaMG,-18.163374311556375,-41.15148761069513
3104809,augusto de limaMG,-18.10883965957392,-44.1980573241539
3104908,baependiMG,-22.016836177380256,-44.822116636435744
3105004,baldimMG,-19.262936317387805,-43.86341574695702
3105103,bambuiMG,-20.110954631794026,-45.99887600713709
3105202,bandeiraMG,-15.877677177331531,-40.58096903844069
3105301,bandeira do sulMG,-21.72413284655983,-46.38489756737766
3105400,barao de cocaisMG,-19.891661058410698,-43.49552309046039
3105509,barao de monte altoMG,-21.264787169701734,-42.2784329416846
3105608,barbacenaMG,-21.25151402708588,-43.800625996635944
3105707,barra longaMG,-20.275634874444194,-43.06620083098494
3105905,barrosoMG,-21.183229062723235,-43.95781717324331
3106002,bela vista de minasMG,-19.798036275983808,-43.105587629417016
3106101,belmiro bragaMG,-21.98580524618955,-43.46873335218048
3106200,belo horizonteMG,-19.902684483210766,-43.95998316861417
3106309,belo orienteMG,-19.25941638650456,-42.450417452509356
3106408,belo valeMG,-20.424738453216456,-44.059988622738366
3106507,beriloMG,-16.862375933343582,-42.494288750203076
